Date,Player,Team,Abbr,Pick,Expected_Skins,Won_Game,Actual_Skins,Skins_Luck,game_id,Final_Score
2026-04-02,Thomas,Cleveland Cavaliers,CLE,W,0.7826086956521741,TRUE,1,0.21739130434782594,2026-04-02_4,118-111
2026-04-02,Matt,Oklahoma City Thunder,OKC,W,0.7641765956394917,TRUE,1,0.2358234043605083,2026-04-02_3,139-96
2026-04-02,Matt,New Orleans Pelicans,NOP,L,0.675,FALSE,1,0.32499999999999996,2026-04-02_5,106-118
2026-04-02,Eristeo,Phoenix Suns,PHX,L,0.6607825055987353,FALSE,1,0.3392174944012647,2026-04-02_2,107-127
2026-04-02,Brian,Detroit Pistons,DET,W,0.6561418442893785,TRUE,1,0.3438581557106215,2026-04-02_1,113-108
2026-04-02,Eristeo,Los Angeles Clippers,LAC,W,0.5668328047122791,FALSE,0,-0.5668328047122791,2026-04-02_6,99-118
2026-04-02,Eristeo,San Antonio Spurs,SAS,W,0.4331671952877209,TRUE,1,0.566832804712279,2026-04-02_6,118-99
2026-04-02,Matt,Minnesota Timberwolves,MIN,W,0.34385815571062156,FALSE,0,-0.34385815571062156,2026-04-02_1,108-113
2026-04-02,Brian,Charlotte Hornets,CHA,L,0.3392174944012647,TRUE,0,-0.3392174944012647,2026-04-02_2,127-107
2026-04-02,Kenneth,Portland Trail Blazers,POR,L,0.32499999999999996,TRUE,0,-0.32499999999999996,2026-04-02_5,118-106
2026-04-02,Adam,Los Angeles Lakers,LAL,W,0.2358234043605082,FALSE,0,-0.2358234043605082,2026-04-02_3,96-139
2026-04-02,Kenneth,Golden State Warriors,GSW,W,0.21739130434782608,FALSE,0,-0.21739130434782608,2026-04-02_4,111-118
